"","Created.Data","Latitude","Longtitude","Years"
"1","11/14/2017 12:32:00 PM",40.8137781892691,-73.959686799678,"2018"
"2","11/29/2017 12:56:00 PM",40.7989452250591,-73.9668110537979,"2018"
"3","12/19/2017 02:31:00 PM",40.8132106156768,-73.9613922845732,"2018"
"4","01/03/2018 08:01:00 PM",40.7913236286111,-73.968656666929,"2018"
"5","01/05/2018 08:09:00 AM",40.814187499405,-73.9606908656949,"2018"
"6","01/10/2018 02:13:00 PM",40.8155265873903,-73.9597182550041,"2018"
"7","01/10/2018 02:13:00 PM",40.8151200097123,-73.9587033349937,"2018"
"8","01/11/2018 11:41:00 AM",40.8000353447396,-73.9524569306645,"2018"
"9","01/12/2018 10:44:00 AM",40.8136355041603,-73.9598024896318,"2018"
"10","01/18/2018 08:46:00 AM",40.814187499405,-73.9606908656949,"2018"
"11","01/18/2018 08:44:00 AM",40.8109930271523,-73.9542878488369,"2018"
"12","01/23/2018 07:51:00 PM",40.7962459095041,-73.97249716231,"2018"
"13","01/25/2018 02:46:00 PM",40.7962459095041,-73.97249716231,"2018"
"14","01/29/2018 11:53:00 AM",40.8161228385982,-73.9616145853137,"2018"
"15","01/30/2018 06:01:00 PM",40.803024438915,-73.952667905737,"2018"
"16","01/31/2018 03:00:00 PM",40.8106267454136,-73.9582726293505,"2018"
"17","02/10/2018 10:25:00 PM",40.8137781892691,-73.959686799678,"2018"
"18","02/10/2018 07:27:00 PM",40.7945672316803,-73.9662895579894,"2018"
"19","02/10/2018 07:09:00 PM",40.7951363096981,-73.9695938894286,"2018"
"20","02/14/2018 09:03:00 PM",40.8132106156768,-73.9613922845732,"2018"
"21","02/14/2018 11:59:00 AM",40.7926271142759,-73.9677098481034,"2018"
"22","02/16/2018 09:40:00 AM",40.7930085463394,-73.9674062978792,"2018"
"23","02/18/2018 12:00:00 PM",40.7948344474189,-73.9698143342746,"2018"
"24","02/19/2018 06:27:00 AM",40.8079606690324,-73.9490773792095,"2018"
"25","02/21/2018 01:10:00 PM",40.8137781892691,-73.959686799678,"2018"
"26","02/28/2018 02:52:00 PM",40.7923334806233,-73.9678977861346,"2018"
"27","03/01/2018 11:10:00 AM",40.8003481265455,-73.9680347846732,"2018"
"28","03/03/2018 02:40:00 PM",40.791699582705,-73.968385633455,"2018"
