"","Created.Data","Latitude","Longtitude","Years"
"1","01/07/2010 07:12:00 AM",40.8083941847638,-73.9487374888989,"2010"
"2","01/08/2010 01:45:00 PM",40.8175113549147,-73.9606889023637,"2010"
"3","01/11/2010 04:45:00 PM",40.8011551900429,-73.9596474892518,"2010"
"4","01/11/2010 04:46:00 PM",40.8018006924825,-73.9610774372067,"2010"
"5","01/11/2010 04:46:00 PM",40.8005535775643,-73.9581958700687,"2010"
"6","01/12/2010 12:41:00 PM",40.8011551900429,-73.9596474892518,"2010"
"7","01/13/2010 08:47:00 AM",40.8083941847638,-73.9487374888989,"2010"
"8","01/14/2010 11:28:00 AM",40.8137781892691,-73.959686799678,"2010"
"9","01/19/2010 06:31:00 PM",40.7982402903565,-73.952450989138,"2010"
"10","01/20/2010 09:59:00 AM",40.7941525252845,-73.9762973805489,"2010"
"11","01/21/2010 03:19:00 PM",40.8017305071206,-73.9499092851395,"2010"
"12","01/22/2010 02:59:00 PM",40.8041684075169,-73.9667000865662,"2010"
"13","01/27/2010 12:38:00 PM",40.7917023244631,-73.9683747978935,"2010"
"14","02/01/2010 10:06:00 AM",40.8158809472464,-73.9605598070826,"2010"
"15","02/01/2010 12:35:00 PM",40.812610647015,-73.9568263636765,"2010"
"16","02/01/2010 11:39:00 AM",40.8098810092705,-73.9532771387702,"2010"
"17","02/01/2010 12:03:00 PM",40.8018006924825,-73.9610774372067,"2010"
"18","02/02/2010 08:12:00 PM",40.8003201606374,-73.9509397344139,"2010"
"19","02/04/2010 10:32:00 AM",40.7941525252845,-73.9762973805489,"2010"
"20","02/15/2010 03:58:00 PM",40.8142035157115,-73.95938669284,"2010"
"21","02/16/2010 02:33:00 PM",40.818022252607,-73.9618194220762,"2010"
"22","02/18/2010 01:56:00 PM",40.818022252607,-73.9618194220762,"2010"
"23","02/18/2010 10:44:00 AM",40.8106294901356,-73.9582726276297,"2010"
"24","02/24/2010 08:04:00 AM",40.7994353827276,-73.9552890414362,"2010"
"25","03/05/2010 06:07:00 PM",40.8050720226169,-73.9599593713485,"2010"
"26","03/08/2010 03:58:00 PM",40.8005535775643,-73.9581958700687,"2010"
"27","03/09/2010 09:20:00 AM",40.7982402903565,-73.952450989138,"2010"
"28","03/13/2010 02:57:00 PM",40.7908999647618,-73.9652549498821,"2010"
"29","03/22/2010 05:13:00 PM",40.7994353827276,-73.9552890414362,"2010"
"30","03/30/2010 02:27:00 PM",40.8158809472464,-73.9605598070826,"2010"
"31","03/31/2010 11:39:00 PM",40.8022534054558,-73.9532427608141,"2010"
"32","03/31/2010 02:26:00 PM",40.7982402903565,-73.952450989138,"2010"
"33","03/31/2010 04:20:00 PM",40.8137781892691,-73.959686799678,"2010"
"34","03/31/2010 03:39:00 PM",40.8151200097123,-73.9587033349937,"2010"
"35","04/01/2010 03:59:00 PM",40.8158809472464,-73.9605598070826,"2010"
"36","04/01/2010 04:00:00 PM",40.8109930271523,-73.9542878488369,"2010"
"37","04/05/2010 11:49:00 PM",40.8011551900429,-73.9596474892518,"2010"
"38","04/13/2010 10:17:00 AM",40.8050720226169,-73.9599593713485,"2010"
"39","04/16/2010 09:00:00 AM",40.8137781892691,-73.959686799678,"2010"
"40","04/17/2010 06:15:00 PM",40.8185774236993,-73.9561757874245,"2010"
"41","04/19/2010 11:03:00 PM",40.8174030050329,-73.9570291850848,"2010"
"42","04/19/2010 11:04:00 PM",40.8144806610228,-73.9591842149743,"2010"
"43","04/19/2010 11:05:00 PM",40.8103783229367,-73.9621778255502,"2010"
"44","04/19/2010 08:28:00 AM",40.7982402903565,-73.952450989138,"2010"
"45","04/20/2010 04:39:00 PM",40.8061798630461,-73.9652505858842,"2010"
"46","04/20/2010 04:40:00 PM",40.8158444321625,-73.9581934905261,"2010"
"47","04/20/2010 04:41:00 PM",40.8049257937649,-73.966157887058,"2010"
"48","04/21/2010 09:36:00 PM",40.8046105324728,-73.9456339791415,"2010"
"49","04/21/2010 11:58:00 PM",40.8019702034964,-73.9678317350249,"2010"
"50","04/21/2010 11:59:00 PM",40.7974227159478,-73.9697734316012,"2010"
"51","04/22/2010 01:12:00 AM",40.7928206365567,-73.9731305864242,"2010"
"52","04/22/2010 12:54:00 PM",40.8050720226169,-73.9599593713485,"2010"
"53","04/23/2010 09:49:00 PM",40.7918848349367,-73.9737882443093,"2010"
"54","04/23/2010 08:28:00 PM",40.8041684075169,-73.9667000865662,"2010"
"55","05/01/2010 10:12:00 AM",40.8050720226169,-73.9599593713485,"2010"
"56","05/03/2010 03:19:00 PM",40.8041684075169,-73.9667000865662,"2010"
"57","05/04/2010 09:37:00 PM",40.8029708522758,-73.9638616291013,"2010"
"58","05/07/2010 10:11:00 AM",40.8077000981124,-73.9641335952281,"2010"
"59","05/07/2010 10:12:00 AM",40.8002987254718,-73.9680492559405,"2010"
"60","05/13/2010 04:07:00 PM",40.818022252607,-73.9618194220762,"2010"
"61","05/13/2010 04:08:00 PM",40.8158809472464,-73.9605598070826,"2010"
"62","05/15/2010 08:19:00 PM",40.7958228384725,-73.9709371071812,"2010"
"63","05/15/2010 08:20:00 PM",40.792996269733,-73.9730041133895,"2010"
"64","05/15/2010 08:18:00 PM",40.8041684075169,-73.9667000865662,"2010"
