"","Created.Data","Latitude","Longtitude","Years"
"37","03/03/2017 10:01:00 PM",40.804356622777,-73.9628675474479,"2017"
"38","03/04/2017 02:32:00 PM",40.804356622777,-73.9628675474479,"2017"
"39","03/10/2017 08:38:00 AM",40.80604820426,-73.9504731509979,"2017"
"40","03/14/2017 03:55:00 PM",40.804356622777,-73.9628675474479,"2017"
"41","03/15/2017 09:15:00 PM",40.7951363096981,-73.9695938894286,"2017"
"42","03/28/2017 10:27:00 AM",40.8137781892691,-73.959686799678,"2017"
"43","03/28/2017 10:28:00 AM",40.8137781892691,-73.959686799678,"2017"
"44","03/28/2017 10:25:00 AM",40.8137781892691,-73.959686799678,"2017"
"45","03/29/2017 04:33:00 PM",40.8161228385982,-73.9616145853137,"2017"
"46","03/29/2017 04:35:00 PM",40.8161228385982,-73.9616145853137,"2017"
"47","04/03/2017 04:56:00 PM",40.8136829663043,-73.962172334902,"2017"
"48","04/03/2017 04:48:00 PM",40.8161228385982,-73.9616145853137,"2017"
"49","04/03/2017 05:10:00 PM",40.8132101778465,-73.9601062038375,"2017"
"50","04/03/2017 04:09:00 PM",40.8151200097123,-73.9587033349937,"2017"
"51","04/03/2017 05:04:00 PM",40.8115857019497,-73.961277627201,"2017"
"52","04/18/2017 02:55:00 PM",40.8035743692293,-73.948560597585,"2017"
"53","04/19/2017 12:12:00 PM",40.8161228385982,-73.9616145853137,"2017"
"54","04/19/2017 12:11:00 PM",40.8161228385982,-73.9616145853137,"2017"
"55","04/19/2017 12:10:00 PM",40.8161228385982,-73.9616145853137,"2017"
"56","04/19/2017 10:41:00 PM",40.7996020946096,-73.9700216595362,"2017"
"57","04/20/2017 01:42:00 PM",40.8008005372996,-73.9580151192944,"2017"
"58","04/22/2017 03:11:00 PM",40.8155265873903,-73.9597182550041,"2017"
"59","04/24/2017 10:33:00 AM",40.8003642411336,-73.958333240791,"2017"
"60","04/26/2017 09:58:00 AM",40.8161228385982,-73.9616145853137,"2017"
"61","04/26/2017 10:02:00 AM",40.8003642411336,-73.958333240791,"2017"
"62","04/28/2017 11:24:00 PM",40.8117338873016,-73.9537490764384,"2017"
"63","04/30/2017 11:08:00 AM",40.7993830770778,-73.9722610967941,"2017"
"64","05/01/2017 09:26:00 AM",40.812610647015,-73.9568263636765,"2017"
"65","05/01/2017 03:08:00 PM",40.8137978411527,-73.960962042266,"2017"
"66","05/05/2017 06:09:00 PM",40.8145249894538,-73.9530571189524,"2017"
"67","05/05/2017 06:07:00 PM",40.8144673444462,-73.9530427089908,"2017"
"68","05/11/2017 12:12:00 AM",40.8116268721275,-73.9538214008312,"2017"
"69","05/18/2017 12:11:00 PM",40.812610647015,-73.9568263636765,"2017"
"70","05/20/2017 11:18:00 PM",40.8138964588034,-73.953082850657,"2017"
"71","05/25/2017 04:47:00 PM",40.8137978411527,-73.960962042266,"2017"
"72","05/31/2017 10:15:00 PM",40.7970110460634,-73.9607913010209,"2017"
"73","06/02/2017 09:51:00 PM",40.8004992243501,-73.952507165915,"2017"
"74","06/04/2017 10:11:00 PM",40.8030201145804,-73.9489655737419,"2017"
"75","06/29/2017 09:01:00 PM",40.813687871805,-73.9531118986076,"2017"
"76","07/02/2017 09:35:00 PM",40.7936599233483,-73.9706671869647,"2017"
"77","07/06/2017 09:59:00 PM",40.8128785852409,-73.961634519309,"2017"
"78","07/10/2017 10:09:00 AM",40.8128785852409,-73.961634519309,"2017"
"79","07/12/2017 09:58:00 AM",40.8023588379509,-73.9494248045309,"2017"
"80","08/04/2017 10:55:00 AM",40.7986246751121,-73.9689024431448,"2017"
"81","08/24/2017 01:27:00 PM",40.8077811494629,-73.9529173835718,"2017"
"82","09/01/2017 09:07:00 AM",40.8161228385982,-73.9616145853137,"2017"
"83","09/01/2017 09:06:00 AM",40.8161228385982,-73.9616145853137,"2017"
"84","09/03/2017 09:42:00 PM",40.8135888552404,-73.959835031276,"2017"
"85","09/07/2017 01:53:00 PM",40.792440503947,-73.9678218938703,"2017"
"86","09/08/2017 08:03:00 AM",40.7917599479309,-73.9683169877533,"2017"
"87","09/21/2017 11:50:00 AM",40.8079606690324,-73.9490773792095,"2017"
"88","09/22/2017 10:22:00 PM",40.8030201145804,-73.9489655737419,"2017"
"89","09/23/2017 12:48:00 PM",40.8022765918911,-73.9643604611378,"2017"
"90","09/28/2017 08:35:00 PM",40.7992611557157,-73.9591574285063,"2017"
