"","Created.Data","Latitude","Longtitude","Years"
"1","11/12/2014 05:44:00 PM",40.8018006924825,-73.9610774372067,"2016"
"2","04/15/2015 04:10:00 PM",40.8109930271523,-73.9542878488369,"2016"
"3","10/02/2015 10:51:00 AM",40.8138005858733,-73.960962040656,"2016"
"4","12/01/2015 01:32:00 PM",40.8011551900429,-73.9596474892518,"2016"
"5","12/07/2015 09:59:00 AM",40.8015850821229,-73.9500141413073,"2016"
"6","12/27/2015 10:04:00 PM",40.8046856188363,-73.9477506228836,"2016"
"7","12/29/2015 03:27:00 PM",40.8141902428937,-73.9606872514342,"2016"
"8","01/06/2016 08:26:00 PM",40.798243039553,-73.9524618224992,"2016"
"9","01/06/2016 06:40:00 PM",40.8034607147807,-73.9523388982223,"2016"
"10","01/11/2016 09:29:00 PM",40.8037683076821,-73.9689578332828,"2016"
"11","01/13/2016 05:00:00 PM",40.8137781892691,-73.959686799678,"2016"
"12","01/13/2016 05:00:00 PM",40.8137781892691,-73.959686799678,"2016"
"13","01/13/2016 05:01:00 PM",40.8137781892691,-73.959686799678,"2016"
"14","01/14/2016 09:32:00 AM",40.8137781892691,-73.959686799678,"2016"
"15","01/14/2016 08:53:00 PM",40.8018006924825,-73.9610774372067,"2016"
"16","01/14/2016 09:31:00 AM",40.8137781892691,-73.959686799678,"2016"
"17","01/14/2016 09:31:00 AM",40.8137781892691,-73.959686799678,"2016"
"18","01/15/2016 10:27:00 AM",40.7983034882936,-73.9598478656937,"2016"
"19","01/17/2016 06:31:00 PM",40.8007194922743,-73.9711733552853,"2016"
"20","01/19/2016 06:10:00 PM",40.7989411907622,-73.9723226817412,"2016"
"21","01/20/2016 06:03:00 PM",40.8007194922743,-73.9711733552853,"2016"
"22","01/20/2016 01:22:00 PM",40.8046856188363,-73.9477506228836,"2016"
"23","01/29/2016 11:01:00 AM",40.8011551900429,-73.9596474892518,"2016"
"24","01/29/2016 11:02:00 AM",40.8018006924825,-73.9610774372067,"2016"
"25","02/03/2016 09:28:00 PM",40.8144673444462,-73.9530427089908,"2016"
"26","02/05/2016 01:15:00 PM",40.7943633456236,-73.9738739459774,"2016"
