"","Created.Data","Latitude","Longtitude","Years"
"1","03/09/2010 01:18:00 PM",40.812610647015,-73.9568263636765,"2011"
"2","06/30/2010 03:58:00 PM",40.8141902428937,-73.9606872514342,"2011"
"3","12/11/2010 10:48:00 PM",40.8181955960094,-73.9553631458693,"2011"
"4","12/16/2010 01:29:00 PM",40.8041684075169,-73.9667000865662,"2011"
"5","12/29/2010 04:44:00 PM",40.8017305071206,-73.9499092851395,"2011"
"6","01/17/2011 09:05:00 PM",40.8029708522758,-73.9638616291013,"2011"
"7","01/25/2011 11:49:00 AM",40.8018006924825,-73.9610774372067,"2011"
"8","01/25/2011 11:46:00 AM",40.8029708522758,-73.9638616291013,"2011"
"9","01/25/2011 11:30:00 AM",40.8018006924825,-73.9610774372067,"2011"
"10","01/27/2011 01:21:00 PM",40.8141902428937,-73.9606872514342,"2011"
"11","01/31/2011 03:46:00 PM",40.8106294901356,-73.9582726276297,"2011"
"12","02/01/2011 01:37:00 PM",40.8019847274114,-73.9614890950663,"2011"
"13","02/01/2011 11:11:00 AM",40.792346286907,-73.975315707957,"2011"
"14","02/08/2011 11:58:00 PM",40.8129893112855,-73.9565407245993,"2011"
"15","02/08/2011 11:51:00 PM",40.8121716075504,-73.9571373261243,"2011"
"16","02/10/2011 09:51:00 AM",40.7994353827276,-73.9552890414362,"2011"
"17","02/11/2011 10:29:00 AM",40.8011551900429,-73.9596474892518,"2011"
"18","02/11/2011 06:58:00 PM",40.8103355823026,-73.9576623110433,"2011"
"19","02/14/2011 07:58:00 PM",40.8029708522758,-73.9638616291013,"2011"
"20","02/17/2011 09:24:00 PM",40.8029708522758,-73.9638616291013,"2011"
"21","02/17/2011 09:24:00 PM",40.8005535775643,-73.9581958700687,"2011"
"22","02/17/2011 09:22:00 PM",40.8011551900429,-73.9596474892518,"2011"
"23","02/17/2011 12:19:00 PM",40.7994353827276,-73.9552890414362,"2011"
"24","03/01/2011 12:34:00 PM",40.8154487984808,-73.9571207645952,"2011"
"25","03/03/2011 05:20:00 PM",40.8029708522758,-73.9638616291013,"2011"
"26","03/07/2011 11:14:00 PM",40.7994353827276,-73.9552890414362,"2011"
"27","03/10/2011 01:19:00 PM",40.8011551900429,-73.9596474892518,"2011"
"28","03/15/2011 03:06:00 PM",40.8137781892691,-73.959686799678,"2011"
"29","03/15/2011 03:02:00 PM",40.8137781892691,-73.959686799678,"2011"
"30","03/17/2011 10:32:00 AM",40.8158809472464,-73.9605598070826,"2011"
"31","03/23/2011 01:36:00 PM",40.8155265873903,-73.9597182550041,"2011"
"32","03/27/2011 10:06:00 PM",40.7994353827276,-73.9552890414362,"2011"
"33","04/01/2011 11:31:00 AM",40.8137781892691,-73.959686799678,"2011"
"34","04/01/2011 11:04:00 AM",40.8020305294831,-73.959000414128,"2011"
"35","04/02/2011 11:04:00 PM",40.8082909654783,-73.9451216357268,"2011"
"36","04/11/2011 02:22:00 PM",40.8017305071206,-73.9499092851395,"2011"
"37","04/13/2011 04:40:00 AM",40.8084226110644,-73.9662897651744,"2011"
"38","04/13/2011 04:41:00 AM",40.8090194252295,-73.9539207436264,"2011"
"39","04/14/2011 07:34:00 PM",40.8005535775643,-73.9581958700687,"2011"
"40","04/14/2011 07:35:00 PM",40.8005535775643,-73.9581958700687,"2011"
"41","04/14/2011 07:37:00 PM",40.8005535775643,-73.9581958700687,"2011"
"42","04/14/2011 07:38:00 PM",40.8011551900429,-73.9596474892518,"2011"
"43","04/14/2011 07:40:00 PM",40.8011551900429,-73.9596474892518,"2011"
"44","04/14/2011 07:42:00 PM",40.8018006924825,-73.9610774372067,"2011"
"45","04/15/2011 02:02:00 PM",40.8175113549147,-73.9606889023637,"2011"
"46","04/18/2011 08:52:00 AM",40.7949459226159,-73.9660112733504,"2011"
"47","04/28/2011 10:01:00 AM",40.8137781892691,-73.959686799678,"2011"
"48","04/29/2011 11:08:00 AM",40.8141902428937,-73.9606872514342,"2011"
"49","05/04/2011 09:55:00 AM",40.8137781892691,-73.959686799678,"2011"
"50","05/09/2011 11:53:00 AM",40.7913153875421,-73.9686313910169,"2011"
"51","05/10/2011 02:10:00 PM",40.8018006924825,-73.9610774372067,"2011"
"52","05/13/2011 09:46:00 PM",40.8112419635092,-73.9522321765311,"2011"
"53","05/18/2011 07:34:00 PM",40.7960478587077,-73.9707492028557,"2011"
"54","05/21/2011 09:07:00 PM",40.8003750274762,-73.950874679944,"2011"
"55","05/24/2011 04:24:00 PM",40.818022252607,-73.9618194220762,"2011"
"56","05/24/2011 04:25:00 PM",40.818022252607,-73.9618194220762,"2011"
"57","05/26/2011 11:45:00 AM",40.8015521454131,-73.9500141660405,"2011"
"58","06/02/2011 10:17:00 AM",40.8171445135655,-73.9557395821397,"2011"
"59","06/02/2011 09:28:00 AM",40.7993830770778,-73.9722610967941,"2011"
"60","06/02/2011 12:22:00 PM",40.8074428321384,-73.9665900801383,"2011"
"61","06/03/2011 11:38:00 AM",40.8155265873903,-73.9597182550041,"2011"
"62","06/13/2011 09:51:00 PM",40.8018006924825,-73.9610774372067,"2011"
"63","06/14/2011 12:39:00 PM",40.8015521454131,-73.9500141660405,"2011"
"64","06/15/2011 04:57:00 PM",40.812610647015,-73.9568263636765,"2011"
"65","06/19/2011 08:06:00 AM",40.7994353827276,-73.9552890414362,"2011"
"66","06/27/2011 11:28:00 AM",40.8137781892691,-73.959686799678,"2011"
"67","06/28/2011 04:01:00 PM",40.8041684075169,-73.9667000865662,"2011"
"68","07/11/2011 12:55:00 PM",40.8005535775643,-73.9581958700687,"2011"
"69","07/23/2011 06:48:00 PM",40.7994353827276,-73.9552890414362,"2011"
"70","07/27/2011 11:26:00 PM",40.7994353827276,-73.9552890414362,"2011"
"71","08/02/2011 10:54:00 AM",40.8041684075169,-73.9667000865662,"2011"
"72","08/04/2011 11:49:00 AM",40.8141902428937,-73.9606872514342,"2011"
"73","08/16/2011 11:01:00 AM",40.7994353827276,-73.9552890414362,"2011"
"74","08/18/2011 07:52:00 PM",40.8003642411336,-73.958333240791,"2011"
"75","08/18/2011 07:53:00 PM",40.8005535775643,-73.9581958700687,"2011"
"76","08/24/2011 10:03:00 AM",40.7994353827276,-73.9552890414362,"2011"
"77","08/25/2011 05:14:00 PM",40.7982402903565,-73.952450989138,"2011"
"78","09/06/2011 05:12:00 PM",40.7932774796736,-73.9672292024527,"2011"
"79","09/12/2011 01:38:00 PM",40.8011551900429,-73.9596474892518,"2011"
"80","09/12/2011 01:31:00 PM",40.8005535775643,-73.9581958700687,"2011"
"81","09/12/2011 01:34:00 PM",40.8008005372996,-73.9580151192944,"2011"
"82","09/12/2011 01:35:00 PM",40.8005535775643,-73.9581958700687,"2011"
"83","09/12/2011 01:36:00 PM",40.8003642411336,-73.958333240791,"2011"
"84","09/12/2011 01:37:00 PM",40.8011551900429,-73.9596474892518,"2011"
"85","09/12/2011 01:38:00 PM",40.8011551900429,-73.9596474892518,"2011"
"86","09/13/2011 11:22:00 AM",40.8158809472464,-73.9605598070826,"2011"
"87","09/19/2011 01:26:00 PM",40.7990345028107,-73.9722865247686,"2011"
"88","10/06/2011 08:27:00 PM",40.8113380003057,-73.9521634703774,"2011"
"89","10/08/2011 11:38:00 AM",40.8018006924825,-73.9610774372067,"2011"
"90","10/14/2011 12:42:00 PM",40.8011551900429,-73.9596474892518,"2011"
"91","10/17/2011 11:24:00 AM",40.8158809472464,-73.9605598070826,"2011"
"92","10/18/2011 12:39:00 PM",40.8011551900429,-73.9596474892518,"2011"
"93","10/24/2011 11:01:00 AM",40.7994353827276,-73.9552890414362,"2011"
"94","10/28/2011 02:03:00 PM",40.8041684075169,-73.9667000865662,"2011"
"95","11/06/2011 06:06:00 PM",40.809432357584,-73.9442609476155,"2011"
"96","11/08/2011 11:11:00 AM",40.8151200097123,-73.9587033349937,"2011"
"97","11/21/2011 12:43:00 PM",40.7990345028107,-73.9722865247686,"2011"
"98","11/22/2011 09:17:00 AM",40.8158809472464,-73.9605598070826,"2011"
"99","11/22/2011 02:35:00 PM",40.8158369871699,-73.9604297748676,"2011"
"100","11/27/2011 09:20:00 AM",40.8061716223391,-73.9652289169567,"2011"
"101","11/29/2011 09:29:00 AM",40.8090935110693,-73.9538665068789,"2011"
"102","12/04/2011 05:08:00 PM",40.8011551900429,-73.9596474892518,"2011"
"103","12/10/2011 11:32:00 PM",40.8092036129869,-73.9481444368232,"2011"
"104","12/12/2011 11:38:00 AM",40.8116949904939,-73.9463290181342,"2011"
"105","12/12/2011 10:49:00 AM",40.8011551900429,-73.9596474892518,"2011"
"106","12/14/2011 05:00:00 PM",40.7980131995048,-73.9712070330661,"2011"
"107","12/19/2011 12:43:00 PM",40.8029708522758,-73.9638616291013,"2011"
"108","12/19/2011 02:43:00 PM",40.8106294901356,-73.9582726276297,"2011"
"109","12/23/2011 02:03:00 PM",40.8018006924825,-73.9610774372067,"2011"
"110","12/23/2011 01:33:00 PM",40.8011551900429,-73.9596474892518,"2011"
"111","01/04/2012 03:32:00 PM",40.8141902428937,-73.9606872514342,"2011"
"112","01/04/2012 11:26:00 AM",40.8029708522758,-73.9638616291013,"2011"
