"","Created.Data","Latitude","Longtitude","Years"
"1","12/30/2013 02:26:00 PM",40.7977749532786,-73.9734789263753,"2014"
"2","01/06/2014 02:46:00 PM",40.7988453091411,-73.9631704017489,"2014"
"3","01/09/2014 07:18:00 PM",40.7994353827276,-73.9552890414362,"2014"
"4","01/09/2014 06:26:00 PM",40.8141902428937,-73.9606872514342,"2014"
"5","01/12/2014 08:04:00 PM",40.8080274864363,-73.9666873189165,"2014"
"6","01/13/2014 09:16:00 AM",40.804356622777,-73.9628675474479,"2014"
"7","01/21/2014 02:01:00 PM",40.8109930271523,-73.9542878488369,"2014"
"8","01/22/2014 08:28:00 AM",40.8029708522758,-73.9638616291013,"2014"
"9","01/28/2014 10:37:00 AM",40.8106267454136,-73.9582726293505,"2014"
"10","02/11/2014 02:22:00 PM",40.8137781892691,-73.959686799678,"2014"
"11","03/06/2014 06:22:00 PM",40.8106267454136,-73.9582726293505,"2014"
"12","03/06/2014 04:44:00 PM",40.8011551900429,-73.9596474892518,"2014"
"13","03/15/2014 06:36:00 PM",40.8155873275752,-73.9607514550435,"2014"
"14","03/19/2014 10:27:00 AM",40.798243039553,-73.9524618224992,"2014"
"15","03/25/2014 03:42:00 PM",40.8175113549147,-73.9606889023637,"2014"
"16","03/31/2014 09:41:00 PM",40.798243039553,-73.9524618224992,"2014"
"17","04/07/2014 12:27:00 PM",40.8112948328435,-73.9614909329321,"2014"
"18","04/09/2014 02:36:00 PM",40.8106383153826,-73.9526950030701,"2014"
"19","04/12/2014 07:49:00 AM",40.8018006924825,-73.9610774372067,"2014"
"20","04/16/2014 03:16:00 PM",40.8041684075169,-73.9667000865662,"2014"
"21","04/24/2014 02:28:00 PM",40.8041684075169,-73.9667000865662,"2014"
"22","04/25/2014 05:29:00 PM",40.8041684075169,-73.9667000865662,"2014"
"23","04/25/2014 05:47:00 PM",40.8151200097123,-73.9587033349937,"2014"
"24","04/30/2014 02:02:00 PM",40.7994353827276,-73.9552890414362,"2014"
"25","04/30/2014 09:46:00 AM",40.8096049099375,-73.9640494837592,"2014"
"26","04/30/2014 02:02:00 PM",40.8151200097123,-73.9587033349937,"2014"
"27","05/05/2014 03:04:00 PM",40.8141902428937,-73.9606872514342,"2014"
"28","05/08/2014 11:57:00 AM",40.7994353827276,-73.9552890414362,"2014"
"29","05/08/2014 11:56:00 AM",40.7994353827276,-73.9552890414362,"2014"
"30","05/08/2014 11:37:00 AM",40.8011551900429,-73.9596474892518,"2014"
"31","05/08/2014 11:38:00 AM",40.7994353827276,-73.9552890414362,"2014"
"32","05/08/2014 11:35:00 AM",40.8011551900429,-73.9596474892518,"2014"
"33","05/13/2014 02:59:00 PM",40.8041684075169,-73.9667000865662,"2014"
"34","05/20/2014 03:15:00 PM",40.8011551900429,-73.9596474892518,"2014"
"35","05/22/2014 04:13:00 PM",40.8158809472464,-73.9605598070826,"2014"
"36","05/29/2014 10:22:00 PM",40.8090654033753,-73.9594078899174,"2014"
"37","06/18/2014 12:21:00 AM",40.8051809914529,-73.9659482525386,"2014"
"38","06/18/2014 10:10:00 PM",40.7994353827276,-73.9552890414362,"2014"
"39","06/19/2014 04:01:00 AM",40.8013353665007,-73.965065293867,"2014"
"40","06/27/2014 11:06:00 AM",40.8137781892691,-73.959686799678,"2014"
"41","07/06/2014 09:54:00 PM",40.8090654033753,-73.9594078899174,"2014"
"42","07/09/2014 07:04:00 AM",40.8098028540537,-73.9651041982356,"2014"
"43","07/10/2014 02:11:00 PM",40.8014246947633,-73.9704145409643,"2014"
"44","07/12/2014 10:56:00 PM",40.8065612944008,-73.9649686331123,"2014"
"45","07/14/2014 09:36:00 AM",40.8044898714413,-73.9678666384537,"2014"
"46","07/22/2014 11:44:00 AM",40.8141902428937,-73.9606872514342,"2014"
"47","07/24/2014 09:19:00 PM",40.7992613213812,-73.9524322006669,"2014"
"48","07/29/2014 10:46:00 AM",40.8011551900429,-73.9596474892518,"2014"
"49","07/29/2014 02:25:00 PM",40.8109930271523,-73.9542878488369,"2014"
"50","07/30/2014 09:57:00 PM",40.8071590280748,-73.9552549550573,"2014"
"51","07/30/2014 11:13:00 AM",40.8011551900429,-73.9596474892518,"2014"
"52","07/30/2014 11:13:00 AM",40.8011551900429,-73.9596474892518,"2014"
"53","08/01/2014 10:22:00 AM",40.8041684075169,-73.9667000865662,"2014"
"54","08/01/2014 03:18:00 PM",40.8018006924825,-73.9610774372067,"2014"
"55","08/05/2014 02:54:00 PM",40.8018006924825,-73.9610774372067,"2014"
"56","08/11/2014 09:21:00 AM",40.7994353827276,-73.9552890414362,"2014"
"57","08/16/2014 11:19:00 PM",40.7994353827276,-73.9552890414362,"2014"
"58","08/16/2014 08:46:00 PM",40.8091096336373,-73.9530103652867,"2014"
"59","08/26/2014 01:06:00 PM",40.8060175424802,-73.9560865276714,"2014"
"60","09/09/2014 10:49:00 PM",40.7994353827276,-73.9552890414362,"2014"
"61","09/10/2014 10:10:00 AM",40.8014246947633,-73.9704145409643,"2014"
"62","09/11/2014 03:31:00 PM",40.8137781892691,-73.959686799678,"2014"
"63","09/22/2014 07:45:00 AM",40.8008005372996,-73.9580151192944,"2014"
"64","09/22/2014 07:44:00 AM",40.7994353827276,-73.9552890414362,"2014"
